이력ID,노선ID,정류소ID,노선명,정류소명
1000000000,222000004,222000486,202,어내미.한신2차.신일아파트
1000000000,222000004,222000485,202,한신1차.플러스빌아파트.어람초등학교
1000000000,222000004,222000484,202,대한아파트앞
1000000000,222000004,222000483,202,파라다이스빌.일신건영아파트
1000000000,222000004,222000482,202,진주아파트
1000000000,222000004,222000481,202,동부아파트.팔현리입구
1000000000,222000004,222000480,202,오남초등학교
1000000000,222000004,222000479,202,성도아파트
1000000000,222000004,222000478,202,한국아파트
1000000000,222000004,222000477,202,보영아파트앞.오남가구단지
1000000000,222000004,222000476,202,두산아파트.오남소방서
1000000000,222000004,222000475,202,오남읍사무소.삼신아파트.오남중학교
1000000000,222000004,222000474,202,요우내마을
1000002174,200000143,200000169,13-3,경기대입구
1000002174,200000143,200000005,13-3,광교산입구
1000002174,200000143,200000004,13-3,문암골
1000002174,200000143,200000003,13-3,비석거리입구
1000002174,200000143,200000002,13-3,하광교
1000001463,234000026,201000270,720-2,이춘택병원
1000001463,234000026,202000052,720-2,녹산문고앞
1000001463,234000026,202000051,720-2,2001아울렛
1000001463,234000026,202000050,720-2,성빈센트병원
1000001463,234000026,202000015,720-2,동수원병원
1000001463,234000026,202000014,720-2,인계선경아파트
1000001463,234000026,202000049,720-2,우만아파트
1000001463,234000026,203000067,720-2,아주대입구
1000001463,234000026,203000066,720-2,아주대학교
1000001463,234000026,202000039,720-2,유신고
1000001463,234000026,202000038,720-2,효성초교
1000001463,234000026,202000042,720-2,수원월드컵경기장
1000001463,234000026,203000043,720-2,중소기업지원센터
1000001463,234000026,203000042,720-2,산의초교
1000001463,234000026,203000045,720-2,이의동사무소
1000001463,234000026,203000180,720-2,수원시재활용처리장
1000001463,234000026,203000191,720-2,부대앞
1000001463,234000026,228001041,720-2,독바위
1000001463,234000026,228001040,720-2,상현교차로
1000001463,234000026,228000875,720-2,서원초교
1000001463,234000026,228000874,720-2,상현동주민센터
1000001463,234000026,228000873,720-2,수자원공사
1000001463,234000026,228000872,720-2,아이파크10단지
1000001463,234000026,228000892,720-2,현대홈타운
1000001463,234000026,228000891,720-2,두산기술원
1000001463,234000026,228000890,720-2,성복동주민센터
1000001463,234000026,228000889,720-2,태영아파트
1000001463,234000026,228000888,720-2,변전소앞
1000001463,234000026,228000952,720-2,진흥아파트앞
1000001463,234000026,228000951,720-2,상록아파트
1000001463,234000026,228000950,720-2,현대성우아파트
1000001463,234000026,228000949,720-2,주공9단지
1000001463,234000026,228000948,720-2,주공아파트앞
1000001463,234000026,228000947,720-2,하나프라자앞
1000001463,234000026,228000946,720-2,현대그린프라자
1000001463,234000026,228000945,720-2,동보아파트
1000001463,234000026,228000944,720-2,삼성체육관
1000001463,234000026,228001029,720-2,신세계백화점.변전소앞
1000001463,234000026,228001086,720-2,동성2차아파트
1000001463,234000026,228001085,720-2,동성아파트
1000001463,234000026,228001084,720-2,대현초등학교
1000001463,234000026,206000251,720-2,농수산물센타
1000002301,228000179,206000215,1001,오리역
1000002301,228000179,206000241,1001,농수산물센타
1000002301,228000179,228001144,1001,벽산아파트
1000002301,228000179,228001143,1001,죽전중.고등학교
1000002301,228000179,228001142,1001,동성아파트
1000002301,228000179,228001140,1001,죽전마을(단대입구)
1000002301,228000179,228001139,1001,보정역
1000002301,228000179,228001137,1001,신촌마을2단지
1000002301,228000179,228001136,1001,이마트앞
1000002301,228000179,228001135,1001,이마트
1000002301,228000179,228001134,1001,LG연원마을
1000002301,228000179,228001133,1001,마북3동
1000002301,228000179,228001325,1001,구성삼거리앞
1000002301,228000179,228001574,1001,구성초등학교
1000002301,228000179,228001327,1001,구성동주민센터
1000002301,228000179,228000851,1001,삼성레미안.동부센트레빌.동일하이빌
1000002301,228000179,228000850,1001,경찰대사거리앞
1000002301,228000179,228000849,1001,신일아파트
1000002301,228000179,228001712,1001,법무연수원앞
1000002301,228000179,228000847,1001,광도와이드빌
1000002301,228000179,228000846,1001,신촌마을
1000002301,228000179,228000845,1001,어정마을
1000002301,228000179,228001329,1001,어정삼거리
1000002301,228000179,228000158,1001,동백이마트
1000002301,228000179,228001721,1001,호수마을(동부써미트빌)
1000002301,228000179,228000154,1001,동막초등학교
1000002301,228000179,228000153,1001,동백중학교
1000002301,228000179,228000167,1001,동백고등학교
1000002301,228000179,228000166,1001,동백소방서(동일하이빌.롯데캐슬)
1000002301,228000179,228000165,1001,쥬네브
1000002301,228000179,228000164,1001,성산마을(삼성타워)
1000002301,228000179,228000163,1001,동백역(성산마을)
1000002301,228000179,228000162,1001,어은목마을(코아루아파트)
1000002301,228000179,228000161,1001,초당중학교
1000002301,228000179,228000160,1001,초당초등학교
1000002053,215000012,238000023,53-1,초성2리.부대앞
1000002053,215000012,238000264,53-1,초성공업사
1000002053,215000012,238000263,53-1,초성리역앞
1000002053,215000012,215000174,53-1,초성1리.약수터
1000002053,215000012,215000076,53-1,마니커앞
1000002053,215000012,215000067,53-1,안말입구.승전교입구
1000002053,215000012,215000075,53-1,부대앞
1000001416,222000055,222000160,66,호만마을.중흥아파트
1000001416,222000055,222000162,66,대주.신명아파트
1000001416,222000055,222001053,66,현대아이파크.판곡초등학교
1000001416,222000055,222000171,66,벌말입구.이마트
1000001416,222000055,222000170,66,평내호평역
1000001416,222000055,222000168,66,궁평마을
1000001416,222000055,222001047,66,백봉초등학교
1000001416,222000055,222001045,66,대주2차아파트
1000001416,222000055,222001042,66,화성아파트
1000001416,222000055,222001040,66,금호어울림아파트
1000001416,222000055,222001038,66,평내상업지구
1000001416,222000055,222000320,66,평내문화촌마을
1000001416,222000055,222000319,66,장내마을.평내파출소
1000001416,222000055,222000318,66,돌팍고개
1000001416,222000055,222000317,66,남양주시청
1000001416,222000055,222000141,66,금곡구종점
1000001416,222000055,222000140,66,사능입구.금곡우체국.목화예식장
1000001416,222000055,222000139,66,양병원
1000001416,222000055,222000312,66,금곡역앞
1000001416,222000055,222000311,66,야구장.진안마을
1000001416,222000055,222000310,66,진안사거리
1000001416,222000055,222000309,66,동일자동차학원
1000001416,222000055,222000307,66,양정동입구.훈련장.양정동사무소입구
1000001416,222000055,222000345,66,남양주제2종합청사.경찰서
1000001416,222000055,222000344,66,지금동사무소.주막거리
1000001416,222000055,222000343,66,양정초등학교.부영아파트
1000001416,222000055,222000341,66,도농역.동화중고교
1000001416,222000055,222000340,66,도농주유소앞
1000001416,222000055,222000339,66,빙그레.중부고속도로입구
1000001416,222000055,222000990,66,롯데아파트
1000001416,222000055,222000888,66,남양아파트
1000001416,222000055,222000889,66,빙그레
1000001416,222000055,222000851,66,도농동복지회관
1000001416,222000055,222000850,66,부영아파트2단지후문
1000001416,222000055,222000842,66,미금중학교
1000001416,222000055,222000840,66,차고지
1000001471,222000014,222000288,7-3,진관사거리
1000001471,222000014,222000287,7-3,진관다리
1000001471,222000014,222000286,7-3,부대앞.쌍용아파트
1000001471,222000014,222000285,7-3,퇴계원면사무소
1000001471,222000014,222001066,7-3,성원아파트
1000001471,222000014,222001067,7-3,빛과소금교회앞
1000001471,222000014,222001068,7-3,신도아파트.KT앞
1000001471,222000014,222001069,7-3,일신건영아파트
1000001471,222000014,222000571,7-3,퇴계원관사앞
1000001471,222000014,222000570,7-3,퇴계원초등학교앞
1000001471,222000014,222000569,7-3,퇴계원농협앞
1000001471,222000014,222000568,7-3,극동아파트
1000001471,222000014,222000636,7-3,퇴계원사거리
1000000048,222000048,222000910,166-1,도곡리차고지
1000000048,222000048,222000266,166-1,건영아파트.우성아파트
1000000048,222000048,222000265,166-1,시범단지
1000000048,222000048,222000264,166-1,농협앞
1000000048,222000048,222000263,166-1,두산아파트.벽산아파트
1000000048,222000048,222000262,166-1,현대아파트
1000000048,222000048,222001004,166-1,동부센트레빌.덕소아이파크
1000001757,228000238,228000306,20,경방사택앞
1000000048,222000048,222000801,166-1,코오롱아파트정문
1000000048,222000048,222000881,166-1,전화국
1000000048,222000048,222000883,166-1,덕소초등학교
1000001453,234000315,101000002,9001,평화방송.백병원
1000002007,219000014,112000036,77,이대부중
1000002007,219000014,112000015,77,세브란스병원앞
1000002007,219000014,112000013,77,연대앞
1000002007,219000014,112000011,77,서대문우체국앞
1000002007,219000014,112000009,77,연희104고지앞(구성산회관)
1000002007,219000014,112000006,77,모래내시장(가좌역)
1000002007,219000014,112000004,77,북가좌요진아파트
1000002007,219000014,112000002,77,북가좌동삼거리
1000002007,219000014,111000008,77,수색전철역(6호선)앞
1000002007,219000014,111000006,77,수색역앞
1000002007,219000014,111000004,77,수색교
1000002007,219000014,111000002,77,덕은교(은평차고지앞)
1000002001,219000006,118000089,82,당산역
1000002001,219000006,118000040,82,대우프르지오.소방회관.당산동삼환아파트
1000002001,219000006,118000035,82,영등포시장
1000002001,219000006,118000212,82,영등포역종점
1000002001,219000006,118000026,82,신세계백화점
1000002001,219000006,118000019,82,영등포시장
1000002001,219000006,118000041,82,당산동삼환아파트.대우프르지오.소방회관
1000002001,219000006,118000501,82,당산역
1000002329,219000007,118000048,1008,KBS본관.국회의사당
1000002329,219000007,118000070,1008,여의도역
1000002329,219000007,118000064,1008,KBS별관.진주아파트
1000002329,219000007,118000060,1008,여의도시범아파트
1000002329,219000007,118000057,1008,여의도중학교
1000002329,219000007,118000055,1008,여의나루역
1000002329,219000007,118000052,1008,여의도순복음교회
1000002329,219000007,118000044,1008,국회의사당
1000002525,229000032,111000560,34,불광동터미널
1000000048,222000048,222000281,166-1,덕소역
1000000048,222000048,222000861,166-1,와부읍사무소
1000000048,222000048,222000884,166-1,덕소초등학교
1000000048,222000048,222000882,166-1,전화국
1000000048,222000048,222000260,166-1,코오롱아파트후문
1000000048,222000048,222001005,166-1,동부센트레빌.덕소아이파크
1000000048,222000048,222000274,166-1,덕소현대아파트
1000000048,222000048,222000272,166-1,덕소고등학교
1000000048,222000048,222000271,166-1,농협앞
1000000048,222000048,222000270,166-1,시범단지
1000000048,222000048,222000269,166-1,우성아파트.건영아파트
1000000048,222000048,222000268,166-1,연대농장입구.도곡리종점
1000000048,222000048,222000760,166-1,도곡리차고지
1000001471,222000014,222000629,7-3,광릉내
1000001471,222000014,222000135,7-3,신촌
1000001471,222000014,222001064,7-3,마명리입구
1000001471,222000014,222000134,7-3,광천마을
1000001471,222000014,222000133,7-3,신한미아파트
1000001757,228000238,228000307,20,경방
1000001471,222000014,222000554,7-3,진접중학교
1000001471,222000014,222000553,7-3,장승마을
1000001471,222000014,222000938,7-3,현대.금강아파트
1000001471,222000014,222000551,7-3,신우아파트
1000001471,222000014,222000550,7-3,정광아파트
1000001471,222000014,222000549,7-3,진접읍사무소
1000001471,222000014,222000530,7-3,신동아아파트.금곡리입구
1000001471,222000014,222000633,7-3,청화빌라
1000001471,222000014,222000529,7-3,진접지구대앞
1000001471,222000014,222000528,7-3,진접농협앞
1000001471,222000014,222000527,7-3,장현초등학교
1000001471,222000014,222001086,7-3,봉현마을.현대병원
1000001471,222000014,222000525,7-3,장현주공아파트
1000001471,222000014,222000524,7-3,원모루
1000001471,222000014,222000523,7-3,중포마을.연평리입구
1000001471,222000014,222001074,7-3,삭다니입구.쌍용아파트
1000001471,222000014,222001076,7-3,두산.대림아파트.양오초중교
1000001471,222000014,222001078,7-3,장자말
1000001471,222000014,222001080,7-3,어냄이삼거리
1000001471,222000014,222000506,7-3,금호아파트
1000001471,222000014,222000505,7-3,독정리
